query_id,query,search_term,qid,label,description
3098559,比萨克,比萨克,Q534645,比萨克,法国多尔多涅省市镇
3098587,尚普涅尔和雷亚克,尚普涅尔和雷亚克,,,
3098616,孔德拉巴尔德,孔德拉巴尔德,,,
3098931,圣马丁德居尔松,圣马丁德居尔松,,,
3099041,特雷莫拉 (多尔多涅省),特雷莫拉 (多尔多涅省),,,
3099008,索圣昂热勒,索圣昂热勒,Q626892,索圣昂热勒,法国多尔多涅省市镇
3099073,阿贝维莱尔,阿贝维莱尔,Q306958,阿贝维莱尔,法国市镇
3099045,瓦勒勒伊 (多尔多涅省),瓦勒勒伊 (多尔多涅省),,,
3099136,布尔吉尼翁 (杜省),布尔吉尼翁 (杜省),,,
3099416,梅雷维耶伊莱 (杜省),梅雷维耶伊莱 (杜省),,,
3099628,沃和尚泰格吕埃 (杜省),沃和尚泰格吕埃 (杜省),,,
3099740,尚奥屈尔松,尚奥屈尔松,,,
3099747,沙尔佩,沙尔佩,Q326106,沙尔佩,法国德龙省市镇
3099829,迪瓦地区莱什,迪瓦地区莱什,Q662707,迪瓦地区莱什,法国德龙省市镇
3099868,蒙茹瓦耶,蒙茹瓦耶,Q468222,蒙茹瓦耶,法国德龙省市镇
3099878,瓦卢瓦尔地区莫拉 (德龙省),瓦卢瓦尔地区莫拉 (德龙省),,,
3100170,卡纳普维勒,卡纳普维勒,,,
3100158,阿夫尔河畔布勒,阿夫尔河畔布勒,Q1009069,阿夫尔河畔布勒,法国厄尔省市镇
3100181,谢斯迪约-迪泰伊,谢斯迪约-迪泰伊,,,
3100218,勒科尔米耶,勒科尔米耶,Q1073305,勒科尔米耶,法国厄尔省市镇
3100361,拉艾埃德卡勒维尔,拉艾埃德卡勒维尔,,,
3100259,埃科维尔,埃科维尔,Q1008458,埃科维尔,法国厄尔省市镇
3100382,约斯梅,约斯梅,,,
3100398,容克雷德利韦,容克雷德利韦,Q673119,容克雷德利韦,法国厄尔省旧市镇
3100514,拉波特里耶马蒂厄,拉波特里耶马蒂厄,,,
3100505,欧德梅尔桥,欧德梅尔桥,,,
3100523,屈埃西尼 (厄尔省),屈埃西尼 (厄尔省),,,
3100532,昂代勒河畔罗米伊,昂代勒河畔罗米伊,Q525926,昂代勒河畔罗米伊,法国厄尔省市镇
3100679,托屈埃维尔 (厄尔省),托屈埃维尔 (厄尔省),,,
3100746,阿尔让维利耶尔,阿尔让维利耶尔,,,
3100883,丰坦莱里布特,丰坦莱里布特,,,
3100818,沙赖 (厄尔-卢瓦省),沙赖 (厄尔-卢瓦省),,,
3100653,塞贝库尔 (厄尔省),塞贝库尔 (厄尔省),,,
3100965,梅斯莱勒格尔内,梅斯莱勒格尔内,,,
3100621,圣皮埃尔多蒂勒,圣皮埃尔多蒂勒,Q1072219,圣皮埃尔多蒂勒,法国厄尔省旧市镇
3100633,圣皮埃尔-拉加雷讷,圣皮埃尔-拉加雷讷,,,
3101020,普瓦维列,普瓦维列,,,
3101181,埃代尔讷,埃代尔讷,,,
3101290,普洛加斯泰勒-圣日耳曼,普洛加斯泰勒-圣日耳曼,Q474684,普洛加斯泰勒-圣日耳曼,法国菲尼斯泰尔省市镇
3101336,普洛泽韦,普洛泽韦,Q474680,普洛泽韦,法国市镇
3101377,圣里沃阿 (菲尼斯泰尔省),圣里沃阿 (菲尼斯泰尔省),,,
3101523,丰塔内斯 (加尔省),丰塔内斯 (加尔省),,,
3101393,西赞 (菲尼斯泰尔省),西赞 (菲尼斯泰尔省),,,
3101852,卡尔蒙 (上加龙省),卡尔蒙 (上加龙省),,,
3101752,拉韦尔纳雷德 (加尔省),拉韦尔纳雷德 (加尔省),,,
3101408,特雷甘克 (菲尼斯泰尔省),特雷甘克 (菲尼斯泰尔省),,,
3101556,利乌克,利乌克,Q245500,利乌克,法国加尔省市镇
3101399,特雷菲阿加 (菲尼斯泰尔省),特雷菲阿加 (菲尼斯泰尔省),,,
3101893,谢德吕雄,谢德吕雄,,,
3102008,拉格拉克德约 (上加龙省),拉格拉克德约 (上加龙省),,,
3102184,波尔泰达斯佩 (上加龙省),波尔泰达斯佩 (上加龙省),,,
3102321,塔拉贝 (上加龙省),塔拉贝 (上加龙省),,,
3103042,中国人民解放军海军诞生地纪念馆,中国人民解放军海军诞生地纪念馆,,,
3103718,蒙勒赞 (热尔省),蒙勒赞 (热尔省),,,
3104080,戈里亚克,戈里亚克,Q185402,戈里亚克,法国吉伦特省市镇
3104063,法尔盖 (吉伦特省),法尔盖 (吉伦特省),,,
3103112,長頭乳突鯒,長頭乳突鯒,Q2124700,長頭乳突鯒,species of fish
3104221,波梅罗勒,波梅罗勒,Q384838,波梅罗勒,法国埃罗省市镇
3103614,拉巴尔泰特,拉巴尔泰特,Q1006667,拉巴尔泰特,法国热尔省市镇
3103433,張新曾,張新曾,Q11068536,張新曾,Qing dynasty person CBDB = 345035
3104500,卡斯塔内莱奥,卡斯塔内莱奥,,,
3104987,维莱讷河畔努瓦亚勒,维莱讷河畔努瓦亚勒,Q545801,维莱讷河畔努瓦亚勒,法国伊勒-维莱讷省市镇
3105007,普勒默勒克,普勒默勒克,,,
3104989,奥塞,奥塞,Q624139,奥塞,法国伊勒-维莱讷省旧市镇
3105018,勒捷,勒捷,Q301556,勒捷,法国伊勒-维莱讷省市镇
3105427,安德尔河畔尚布尔,安德尔河畔尚布尔,,,
3105420,康德圣马丁,康德圣马丁,,,
3105048,圣乔治德格赖涅,圣乔治德格赖涅,,,
3105416,布雷埃蒙,布雷埃蒙,Q1138781,布雷埃蒙,法国安德尔-卢瓦尔省市镇
3105518,吕讷,吕讷,Q693979,吕讷,法国安德尔-卢瓦尔省市镇
3105340,安德尔河畔圣塞韦尔,安德尔河畔圣塞韦尔,Q1072136,安德尔河畔圣塞韦尔,法国安德尔省市镇
3105536,蒙特雷索,蒙特雷索,Q91738971,蒙特雷索,姓氏
3105677,奥特朗,奥特朗,,,
3105734,沙朗托奈 (伊泽尔省),沙朗托奈 (伊泽尔省),,,
3106116,西纳尔 (伊泽尔省),西纳尔 (伊泽尔省),,,
3105999,圣贝尔纳尔 (伊泽尔省),圣贝尔纳尔 (伊泽尔省),,,
3106421,加泰,加泰,Q288859,加泰,法国汝拉省市镇
3107246,蓬勒瓦,蓬勒瓦,Q266148,蓬勒瓦,法国卢瓦-谢尔省市镇
3107059,图卢泽特 (朗德省),图卢泽特 (朗德省),,,
3106521,蒙泰居 (汝拉省),蒙泰居 (汝拉省),,,
3107548,罗齐耶科泰多雷克 (卢瓦尔省),罗齐耶科泰多雷克 (卢瓦尔省),,,
3107536,普拉隆 (卢瓦尔省),普拉隆 (卢瓦尔省),,,
3106624,勒维尼,勒维尼,Q1228991,勒维尼,法国汝拉省市镇
3107378,卢瓦尔省贝尔蒙,卢瓦尔省贝尔蒙,Q281103,卢瓦尔省贝尔蒙,法国卢瓦尔省市镇
3107590,圣埃昂,圣埃昂,Q1106532,圣埃昂,法国卢瓦尔省市镇
3106610,普雷马农,普雷马农,Q764190,普雷马农,法国汝拉省市镇
3107684,维里塞勒,维里塞勒,Q1106010,维里塞勒,法国卢瓦尔省市镇
3107751,沙斯泰,沙斯泰,,,
3107812,马勒瓦雷特,马勒瓦雷特,,,
3107876,圣伊莱尔 (上卢瓦尔省),圣伊莱尔 (上卢瓦尔省),,,
3108030,卢伊斯弗尔,卢伊斯弗尔,,,
3107946,伊桑若,伊桑若,Q217165,伊桑若,法國上盧瓦爾省市鎮與副省會
3108343,默勒鲁瓦 (卢瓦雷省),默勒鲁瓦 (卢瓦雷省),,,
3108067,小马尔斯,小马尔斯,,,
3108531,布朗盖,布朗盖,,,
3108423,圣弗洛朗 (卢瓦雷省),圣弗洛朗 (卢瓦雷省),,,
3108123,圣马尔迪代塞尔,圣马尔迪代塞尔,Q1064610,圣马尔迪代塞尔,法国大西洋卢瓦尔省市镇
3108538,卡雅克,卡雅克,,,
3108357,蒙特罗 (卢瓦雷省),蒙特罗 (卢瓦雷省),Q1946109,蒙特罗 (卢瓦雷省),Wikimedia disambiguation page
3108135,圣维欧,圣维欧,Q1065294,圣维欧,法国大西洋卢瓦尔省市镇
3108677,吕泽克,吕泽克,,,
3108760,圣科隆布 (洛特省),圣科隆布 (洛特省),,,
3109309,普雷旺谢雷 (洛泽尔省),普雷旺谢雷 (洛泽尔省),,,
3109631,蒙特福尔 (曼恩-卢瓦尔省),蒙特福尔 (曼恩-卢瓦尔省),,,
3109877,滨海布兰维尔,滨海布兰维尔,Q667315,滨海布兰维尔,法国芒什省市镇
3108976,拉内 (洛特-加龙省),拉内 (洛特-加龙省),,,
3110279,罗维尔拉比戈 (芒什省),罗维尔拉比戈 (芒什省),,,
3110350,圣让迪科赖 (芒什省),圣让迪科赖 (芒什省),,,
3109734,圣马丹德拉普拉斯,圣马丹德拉普拉斯,Q942889,圣马丹德拉普拉斯,法国曼恩-卢瓦尔省旧市镇
3109492,拉沙佩勒鲁瑟兰,拉沙佩勒鲁瑟兰,,,
3110150,梅奥蒂 (芒什省),梅奥蒂 (芒什省),,,
3110141,马西伊 (芒什省),马西伊 (芒什省),,,
3110376,圣马丹勒布扬,圣马丹勒布扬,Q654078,圣马丹勒布扬,法国芒什省市镇
3110680,库尔瑟莱萨皮库尔,库尔瑟莱萨皮库尔,,,
3110879,蒙特米赖 (马恩省),蒙特米赖 (马恩省),,,
3110453,维尔河畔托里尼 (芒什省),维尔河畔托里尼 (芒什省),,,
3110524,马恩河畔欧奈,马恩河畔欧奈,Q367510,马恩河畔欧奈,法国马恩省市镇
3110793,厄特雷吉维勒,厄特雷吉维勒,,,
3110566,比纳尔维尔,比纳尔维尔,Q1115946,比纳尔维尔,法国马恩省市镇
3110515,阿乌尼,阿乌尼,Q1214939,阿乌尼,法国市镇
3110394,圣皮埃尔-德库唐斯,圣皮埃尔-德库唐斯,,,
3110724,埃屈埃,埃屈埃,,,
3111136,蘇门答腊角鸮,蘇门答腊角鸮,Q1260187,蘇门答腊角鸮,species of bird
3110765,盖埃,盖埃,,,
3110815,图尔布河畔拉瓦,图尔布河畔拉瓦,,,
3111201,纽伯里船闸,纽伯里船闸,Q3577607,纽伯里船闸,"lock on the Kennet and Avon Canal in Newbury, Berkshire, England, UK"
3111518,维莱弗朗科,维莱弗朗科,,,
3111651,沙马朗代舒瓦盖,沙马朗代舒瓦盖,,,
3111881,莱洛日 (上马恩省),莱洛日 (上马恩省),,,
3112285,拉克罗普特 (马耶讷省),拉克罗普特 (马耶讷省),,,
3111531,万代 (马恩省),万代 (马恩省),,,
3112232,卡雷莱,卡雷莱,,,
3112186,昂杜耶,昂杜耶,Q615113,昂杜耶,法国马耶讷省市镇
3112590,巴泰莱蒙莱博泽蒙,巴泰莱蒙莱博泽蒙,Q209881,巴泰莱蒙莱博泽蒙,法国市镇
3111956,塞斯枫丹旁奥尔穆瓦,塞斯枫丹旁奥尔穆瓦,,,
3112185,昂普瓦涅,昂普瓦涅,Q1066339,昂普瓦涅,法国马耶讷省旧市镇
3112496,圣皮埃尔德朗德,圣皮埃尔德朗德,Q926396,圣皮埃尔德朗德,法国马耶讷省市镇
3112625,邦维莱,邦维莱,Q990941,邦维莱,法国默尔特-摩泽尔省市镇
3112867,瑞夫雷库尔,瑞夫雷库尔,,,
3112707,达姆勒维耶尔,达姆勒维耶尔,Q477031,达姆勒维耶尔,法国默尔特-摩泽尔省市镇
3113171,瓦克桑维尔 (默尔特-摩泽尔省),瓦克桑维尔 (默尔特-摩泽尔省),,,
3112877,朗德雷蒙,朗德雷蒙,,,
3113303,布罗维利耶尔,布罗维利耶尔,,,
3113798,维塞普 (默兹省),维塞普 (默兹省),,,
3113419,厄维勒,厄维勒,,,
3113674,吕普德旺圣米耶 (默兹省),吕普德旺圣米耶 (默兹省),,,
3113636,默兹桥,默兹桥,,,
3113241,佩尔图瓦地区奥尔努瓦,佩尔图瓦地区奥尔努瓦,Q1021111,佩尔图瓦地区奥尔努瓦,法国市镇
3113253,邦特维尔,邦特维尔,Q1087589,邦特维尔,法国默兹省市镇
3113854,埃尔德旺,埃尔德旺,Q69996,埃尔德旺,法国莫尔比昂省市镇
3115097,圣迪迪耶 (涅夫勒省),圣迪迪耶 (涅夫勒省),,,
3113883,吉利耶尔,吉利耶尔,,,
3115124,圣佩勒斯,圣佩勒斯,Q37184,圣佩勒斯,法国涅夫勒省市镇
3114470,拉克内克西,拉克内克西,Q22310,拉克内克西,法国摩泽尔省市镇
3114008,雷曼戈 (莫尔比昂省),雷曼戈 (莫尔比昂省),,,
3114696,圣于贝尔 (摩泽尔省),圣于贝尔 (摩泽尔省),,,
3114043,圣莱里 (莫尔比昂省),圣莱里 (莫尔比昂省),,,
3114629,普兰德瓦尔斯克 (摩泽尔省),普兰德瓦尔斯克 (摩泽尔省),,,
3115393,埃斯波堡,埃斯波堡,Q945918,埃斯波堡,法国瓦兹省市镇
3114515,迈兹鲁瓦,迈兹鲁瓦,Q22187,迈兹鲁瓦,法国摩泽尔省市镇
3114647,朗格沃,朗格沃,Q22019,朗格沃,法国摩泽尔省市镇
3115494,伊沃尔,伊沃尔,Q1337710,伊沃尔,法国市镇
3116047,冈代兰,冈代兰,,,
3115958,尚奥,尚奥,,,
3115710,布雷什河畔勒伊,布雷什河畔勒伊,Q1331906,布雷什河畔勒伊,法国瓦兹省市镇
3115562,迈塞 (瓦兹省),迈塞 (瓦兹省),,,
3115947,瑟里塞,瑟里塞,Q1098017,瑟里塞,法国奥恩省市镇
3115875,奥马赖,奥马赖,,,
3115576,泰兰河畔米利 (瓦兹省),泰兰河畔米利 (瓦兹省),,,
3116167,拉莫特富屈埃,拉莫特富屈埃,,,
3116331,勒萨 (奥恩省),勒萨 (奥恩省),,,
3115684,蓬圣马克桑斯,蓬圣马克桑斯,Q1336775,蓬圣马克桑斯,法国瓦兹省市镇
3115558,马赛昂博韦西,马赛昂博韦西,Q971261,马赛昂博韦西,法国瓦兹省市镇
3116376,维勒巴丹,维勒巴丹,Q538233,维勒巴丹,法国奥恩省旧市镇
3116504,孔达累蒙布瓦谢,孔达累蒙布瓦谢,,,
3116665,皮尼奥尔 (多姆山省),皮尼奥尔 (多姆山省),,,
3116511,勒克雷 (多姆山省),勒克雷 (多姆山省),,,
3116785,圣索弗拉萨尼 (多姆山省),圣索弗拉萨尼 (多姆山省),,,
3116548,吉尼亚,吉尼亚,Q55834744,吉尼亚,姓氏 (Giňa)
3116398,阿尔通,阿尔通,Q1071892,阿尔通,法国安德尔省市镇
3116764,皮永萨附近圣莫里斯,皮永萨附近圣莫里斯,Q589658,皮永萨附近圣莫里斯,法国多姆山省市镇
3116946,巴尔屈,巴尔屈,,,
3116856,万格 (多姆山省),万格 (多姆山省),,,
3116691,拉罗克努瓦尔,拉罗克努瓦尔,,,
3116945,邦卡,邦卡,Q839427,邦卡,法国大西洋比利牛斯省市镇
3116495,希德拉克,希德拉克,Q1000344,希德拉克,法国多姆山省市镇
3117326,圣洛朗布列塔尼,圣洛朗布列塔尼,,,
3117566,弗尔雷尔,弗尔雷尔,,,
3117485,贝普伊,贝普伊,,,
3117065,埃特索,埃特索,,,
3117599,格吕斯 (上比利牛斯省),格吕斯 (上比利牛斯省),,,
3117704,蒙塔斯特吕克 (上比利牛斯省),蒙塔斯特吕克 (上比利牛斯省),,,
3117594,古奥,古奥,Q1093211,古奥,法国市镇
3117936,埃斯皮拉德拉格利,埃斯皮拉德拉格利,,,
3118127,贝尔斯泰姆,贝尔斯泰姆,Q21237,贝尔斯泰姆,法国下莱茵省市镇
3118018,皮瓦拉多尔,皮瓦拉多尔,Q429271,皮瓦拉多尔,法国东比利牛斯省市镇
3118170,达勒奈姆,达勒奈姆,Q21217,达勒奈姆,法国下莱茵省市镇
3117544,科隆格 (上比利牛斯省),科隆格 (上比利牛斯省),,,
3118246,格伊德泰姆,格伊德泰姆,,,
3118347,朗巴克,朗巴克,Q21323,朗巴克,法国下莱茵省市镇
3118376,梅茨维莱尔,梅茨维莱尔,Q21442,梅茨维莱尔,法国市镇
3118501,伦策奈姆,伦策奈姆,Q21457,伦策奈姆,法国下莱茵省旧市镇
3118540,舍嫩堡,舍嫩堡,Q21575,舍嫩堡,法国下莱茵省市镇
3118186,迪姆斯塔勒,迪姆斯塔勒,Q21258,迪姆斯塔勒,法国下莱茵省市镇
3118679,贝尔戈尔茨采勒,贝尔戈尔茨采勒,,,
3118576,蒂芬巴克,蒂芬巴克,,,
3118913,普法什塔特,普法什塔特,,,
3118632,维桑堡,维桑堡,Q22636,维桑堡,法國下萊茵省市鎮與原副省會
3118213,恩赛姆,恩赛姆,Q22438,恩赛姆,法国下莱茵省市镇
3118672,贝勒马尼,贝勒马尼,Q325348,贝勒马尼,法国上莱茵省市镇
3119737,莫氏擬鮟鱇,莫氏擬鮟鱇,Q3023776,莫氏擬鮟鱇,species of fish
3120255,赫克托·坎波斯,赫克托·坎波斯,Q2154778,赫克托·坎波斯,Argentine judoka
3119202,大隆善护国寺,大隆善护国寺,Q10938426,大隆善护国寺,"temple in Xicheng, Beijing, China"
3122575,多爾濟帕拉穆,多爾濟帕拉穆,Q10932798,多爾濟帕拉穆,
3122708,中華民國99年度第2次全國羽球排名賽,中華民國99年度第2次全國羽球排名賽,Q10876306,中華民國99年度第2次全國羽球排名賽,羽毛球賽事
3123374,哈頓 (華盛頓州),哈頓 (華盛頓州),,,
3123124,微博桌面,微博桌面,Q11071298,微博桌面,
3123837,蜡瓣花球针壳,蜡瓣花球针壳,Q18382199,蜡瓣花球针壳,species of fungus
3120260,達米安·伊馬紐爾·米蓋勒斯,達米安·伊馬紐爾·米蓋勒斯,Q5212247,達米安·伊馬紐爾·米蓋勒斯,Argentine handball player
3124916,珊瑚裸臀鯙,珊瑚裸臀鯙,Q5492605,珊瑚裸臀鯙,species of fish
3123620,梧桐白粉菌,梧桐白粉菌,Q11115691,梧桐白粉菌,species of fungus
3124980,似裸臀鯙,似裸臀鯙,Q1951012,似裸臀鯙,species of fish
3125912,程谋义,程谋义,Q5091240,程谋义,Chinese footballer
3126902,孔曲霉,孔曲霉,Q6823205,孔曲霉,species of fungus
3126923,匍匐散囊菌,匍匐散囊菌,,,
3127435,張青特,張青特,Q10295924,張青特,
3128259,徐则臣,徐则臣,Q9140495,徐则臣,中国作家
3128560,日本國志,日本國志,Q11086316,日本國志,
3129029,仙人掌旅館,仙人掌旅館,Q16166574,仙人掌旅館,1997 film
3130686,许麟庐,许麟庐,Q15942098,许麟庐,
3131140,列斯科夫島,列斯科夫島,Q1310153,列斯科夫島,island of the South Sandwich Islands
3132823,托爾圖加島,托爾圖加島,Q2066195,托爾圖加島,"A tortoise-shaped islet near Isabela in the Galapagos Archipelago, Ecuador"
3131834,Rust,Rust,Q575650,Rust,重視記憶體安全性與並行處理的程式語言
3129751,圣方济各圣殿与修院 (利马),圣方济各圣殿与修院 (利马),,,
3129988,阿贝尔星系团表,阿贝尔星系团表,Q318624,阿贝尔星系团表,astronomical catalogue of galaxy clusters
3133288,1984年電影列表,1984年電影列表,Q6573441,1984年電影列表,维基媒体列表条目
3133362,聖公會索爾茲伯里教區,聖公會索爾茲伯里教區,Q2564064,聖公會索爾茲伯里教區,Church of England diocese in the south of England
3133698,刑警本色,刑警本色,Q10896984,刑警本色,
3133948,公园河 (北达科他州),公园河 (北达科他州),,,
3134035,奥克斯博 (北达科他州),奥克斯博 (北达科他州),,,
3133984,希伯伦 (北达科他州),希伯伦 (北达科他州),,,
3134327,赫兹菲尔德 (北达科他州),赫兹菲尔德 (北达科他州),,,
3134799,布兰查德 (路易斯安那州),布兰查德 (路易斯安那州),,,
3134720,吉列姆 (路易斯安那州),吉列姆 (路易斯安那州),,,
3134844,杰克逊 (路易斯安那州),杰克逊 (路易斯安那州),,,
3134414,埃利奥特 (北达科他州),埃利奥特 (北达科他州),,,
3135757,柴燃联合动力方式,柴燃联合动力方式,Q604549,柴燃联合动力方式,type of marine propulsion system
3136836,VKS狙擊步槍,VKS狙擊步槍,Q2597265,VKS狙擊步槍,Russian magazine-fed sniper rifle
3137226,巴基斯坦煙草,巴基斯坦煙草,Q7125728,巴基斯坦煙草,tobacco company based in Pakistan
3137712,节孝坊 (顺德区),节孝坊 (顺德区),,,
3137875,鳌山古建筑,鳌山古建筑,Q11173460,鳌山古建筑,
3137998,南越王庙,南越王庙,Q10909040,南越王庙,
3138105,大塘肚,大塘肚,Q10934671,大塘肚,
3138318,广东人民抗日解放军司令部,广东人民抗日解放军司令部,Q11061642,广东人民抗日解放军司令部,
3138475,朝聚祠,朝聚祠,Q11092566,朝聚祠,
3138853,谢翱墓,谢翱墓,Q17026974,谢翱墓,
3138760,莫公馆,莫公馆,Q17032112,莫公馆,
3139133,刘起龙墓,刘起龙墓,Q10897976,刘起龙墓,
3139341,东市天后宫,东市天后宫,Q10870214,东市天后宫,
3139426,良垌抗日武装起义旧址,良垌抗日武装起义旧址,Q17028187,良垌抗日武装起义旧址,
3139242,谭寿海墓,谭寿海墓,Q17038342,谭寿海墓,
3140017,禅宗的习惯,禅宗的习惯,Q3072651,禅宗的习惯,blog written by Leo Babauta
3139648,古元故居,古元故居,Q10913064,古元故居,
3141189,龙泉寺大殿,龙泉寺大殿,Q11181402,龙泉寺大殿,
3141268,涿州永济桥,涿州永济桥,Q11152077,涿州永济桥,
3143014,小西石棺墓群,小西石棺墓群,Q11034666,小西石棺墓群,
3142151,亞馬遜河賊胎鱂,亞馬遜河賊胎鱂,Q3763972,亞馬遜河賊胎鱂,species of fish
