id,type,label-zh,label-zh-hans,label-zh-cn,label-zh-tw,label-yue,label-kk,label-en,description-zh,description-zh-hans,description-zh-cn,description-zh-tw,description-yue,description-en,alias-zh,alias-en,zhwiki,zh_yuewiki,kkwiki,enwiki,alias-kk,description-kk
Q4352,item,Category:瑞典小作品,,,,,Санат:Швеция туралы аяқталмаған мақалалар,Category:Sweden stubs,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:瑞典小作品,,https://kk.wikipedia.org/wiki/Санат:Швеция туралы аяқталмаған мақалалар,https://en.wikipedia.org/wiki/Category:Sweden stubs,,
Q4357,item,Category:爱沙尼亚苏维埃社会主义共和国,,,,,,Category:Estonian Soviet Socialist Republic,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:爱沙尼亚苏维埃社会主义共和国,,,https://en.wikipedia.org/wiki/Category:Estonian Soviet Socialist Republic,,
Q4358,item,2012年乌克兰议会选举,,,,第7屆烏克蘭國會選舉,,2012 Ukrainian parliamentary election,,,,,,Ukrainian parliamentary election of 2012,,"2012 ukrainian parliamentary election, Ukrainian legislative election, Next Ukrainian parliamentary election, Ukrainian parliamentary election of 2012, Ukrainian parliamentary election, 2012",https://zh.wikipedia.org/wiki/2012年乌克兰议会选举,https://zh-yue.wikipedia.org/wiki/第7屆烏克蘭國會選舉,,https://en.wikipedia.org/wiki/2012 Ukrainian parliamentary election,,
Q4359,item,DMG,,,,,,DMG,维基百科消歧义页,维基百科消歧义页,维基媒体消歧义页,維基媒體消歧義頁,維基媒體搞清楚版,Wikimedia disambiguation page,,,https://zh.wikipedia.org/wiki/DMG,,,https://en.wikipedia.org/wiki/DMG,,Уикипедия:Айрық
Q4360,item,脉冲星,,,,脈衝星,Лүпілжұлдыз,pulsar,高磁化，快速旋轉的中子星或白矮星,,,,,"highly magnetized, rapidly rotating neutron star or white dwarf",快速脉冲射电源,pulsating stars,https://zh.wikipedia.org/wiki/脉冲星,https://zh-yue.wikipedia.org/wiki/脈衝星,https://kk.wikipedia.org/wiki/Пульсар,https://en.wikipedia.org/wiki/Pulsar,,
Q4378,item,,,,,,,Titilupe,,,,,,Flagship of the Tongan Maritime Force,,,,,,https://en.wikipedia.org/wiki/Titilupe,,
Q4382,item,2014年冬季奧林匹克運動會冰球比賽,,,,,,ice hockey at the 2014 Winter Olympics,,,,,,2014 edition of the ice hockey torunaments during the Olympic Winter Games,,"Hockey at the 2014 Olympics, ice hockey, 2014 Winter Olympics",https://zh.wikipedia.org/wiki/2014年冬季奧林匹克運動會冰球比賽,,,https://en.wikipedia.org/wiki/Ice hockey at the 2014 Winter Olympics,,
Q4388,item,松鼠,欧亚红松鼠,北松鼠,歐亞紅松鼠,歐亞紅松鼠,,Red squirrel,松鼠科松鼠属哺乳动物,,,,,species of tree squirrel common throughout Eurasia,北松鼠,"Eurasian red squirrel, Sciurus vulgaris",https://zh.wikipedia.org/wiki/歐亞紅松鼠,https://zh-yue.wikipedia.org/wiki/歐亞紅松鼠,,https://en.wikipedia.org/wiki/Red squirrel,,
Q4436,item,,,,,,,LX,维基百科消歧义页,维基百科消歧义页,维基媒体消歧义页,維基媒體消歧義頁,維基媒體搞清楚版,Wikimedia disambiguation page,,"Lx., L X, L.X.",,,,https://en.wikipedia.org/wiki/LX,,Уикипедия:Айрық
Q4441,item,艾米莉·迪金森,艾米莉·迪金森,,,狄更生,Эмили Дикинсон,Emily Dickinson,美國詩人,,,,,American poet (1830-1886),"埃米莉·迪更生, 艾彌莉·狄瑾蓀, 埃米莉·狄更生, 狄金生, 艾米莉·狄金森, Emily Dickinson, 狄更生, 狄金森, 迪更生",Emily Elizabeth Dickinson,https://zh.wikipedia.org/wiki/埃米莉·狄更生,https://zh-yue.wikipedia.org/wiki/狄更生,https://kk.wikipedia.org/wiki/Эмили Дикинсон,https://en.wikipedia.org/wiki/Emily Dickinson,,
Q4445,item,Category:偶蹄目,,,,Category:偶蹄目,Санат:Жұптұяқтылар,Category:Even-toed ungulates,维基媒体分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:偶蹄目,https://zh-yue.wikipedia.org/wiki/Category:偶蹄目,https://kk.wikipedia.org/wiki/Санат:Жұптұяқтылар,https://en.wikipedia.org/wiki/Category:Artiodactyls,,
Q4459,item,Category:印尼世界遺產,,,,,,Category:World Heritage Sites in Indonesia,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:印尼世界遺產,,,https://en.wikipedia.org/wiki/Category:World Heritage Sites in Indonesia,,
Q4466,item,鐵達尼2號,,,,,,Titanic II,,,,,,2010 film by Shane Van Dyke,"鐵達尼號2, 鐵達尼噩耗",Titanic 2,,,,https://en.wikipedia.org/wiki/Titanic II (film),,
Q4467,item,Category:苏联人,,,,Category:蘇聯人,Санат:КСРО тұлғалары,Category:Soviet people,维基媒体项目分类,维基媒体项目分类,,,維基媒體分類,Wikimedia category,Category:蘇聯相關人物,,https://zh.wikipedia.org/wiki/Category:蘇聯相關人物,https://zh-yue.wikipedia.org/wiki/Category:蘇聯人,https://kk.wikipedia.org/wiki/Санат:КСРО тұлғалары,https://en.wikipedia.org/wiki/Category:Soviet people,,
Q4475,item,小行星10018,,,,小行星10018,,10018 Lykawka,小行星,小行星,小行星,,小行星,asteroid,,"(10018) 1979 MG4, Lykawka",https://zh.wikipedia.org/wiki/小行星10018,https://zh-yue.wikipedia.org/wiki/10018號小行星,,https://en.wikipedia.org/wiki/10018 Lykawka,,астероид
Q4489,item,斯特凡尼·海因茨曼,,,,,,Stefanie Heinzmann,,,,,,Swiss singer,,Stefanie Fabienne Heinzmann,,,,https://en.wikipedia.org/wiki/Stefanie Heinzmann,,
Q4491,item,安娜·法瑞絲,安娜·法瑞丝,,安娜·法瑞絲,安娜花莉絲,Анна Фэрис,Anna Faris,美國女演員，喜劇演員和歌手,,,,,American actress,,Anna Kay Faris,https://zh.wikipedia.org/wiki/安娜·法瑞絲,https://zh-yue.wikipedia.org/wiki/安娜花莉絲,https://kk.wikipedia.org/wiki/Анна Фэрис,https://en.wikipedia.org/wiki/Anna Faris,Анна Кей Фэрис,
Q4496,item,米特·羅姆尼,,,,羅姆尼,,Mitt Romney,美国商人和政治家,,,,,United States Senator from Utah since 2019,"罗姆尼, 米蓉泥","Willard Mitt Romney, Pierre Delecto",https://zh.wikipedia.org/wiki/米特·羅姆尼,https://zh-yue.wikipedia.org/wiki/羅姆尼,,https://en.wikipedia.org/wiki/Mitt Romney,,
Q4497,item,Category:1421年出生,,,,Category:1421年出世,Санат:1421 жылы туғандар,Category:1421 births,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:1421年出生,https://zh-yue.wikipedia.org/wiki/Category:1421年出世,,https://en.wikipedia.org/wiki/Category:1421 births,,
Q4498,item,,,,,,,Comtesse de Die,,,,,,female troubadour (fl. c. 1175 or c. 1212),,,,,,https://en.wikipedia.org/wiki/Comtessa de Dia,,
Q4515,item,Category:突尼斯人,,,,,Санат:Тунис тұлғалары,Category:Tunisian people,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:突尼斯人,,https://kk.wikipedia.org/wiki/Санат:Тунис тұлғалары,https://en.wikipedia.org/wiki/Category:Tunisian people,,
Q4520,item,科莫多国家公园,,,,,,Komodo National Park,,,,,,national park in Indonesia,,,https://zh.wikipedia.org/wiki/科莫多国家公园,,,https://en.wikipedia.org/wiki/Komodo National Park,,
Q4559,item,Category:依意識形態劃分的政黨,,,,,Санат:Идеологиялары бойынша саяси партиялар,Category:Political parties by ideology,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:依意識形態劃分的政黨,,https://kk.wikipedia.org/wiki/Санат:Идеологиялары бойынша саяси партиялар,https://en.wikipedia.org/wiki/Category:Political parties by ideology,,
Q4568,item,,,,,,,Berlin Recycling Volleys,,,,,,German volleyball club,,"SCC Berlin, BR Volleys",,,,https://en.wikipedia.org/wiki/Berlin Recycling Volleys,,
Q4575,item,法羅群島旗幟,,,,,,flag of the Faroe Islands,,,,,,national flag,法罗群岛国旗,"Merkið, Faroese flag, flag of Faroe Islands, the Faroe Islands flag, Faroe Islands flag",https://zh.wikipedia.org/wiki/法羅群島旗幟,,,https://en.wikipedia.org/wiki/Flag of the Faroe Islands,,
Q4582,item,兰卡瓜,,,,蘭卡瓜,,Rancagua,南美洲智利城市,,,,,"city in O'Higgins Region, Chile",,"Santa Cruz de Triana, Rgua",https://zh.wikipedia.org/wiki/兰卡瓜,https://zh-yue.wikipedia.org/wiki/蘭卡瓜,,https://en.wikipedia.org/wiki/Rancagua,,
Q4597,item,所罗门群岛元,,,,,,Solomon Islands dollar,货币,,,,,currency of the Solomon Islands,,Solomon Dollar,https://zh.wikipedia.org/wiki/所罗门群岛元,,,https://en.wikipedia.org/wiki/Solomon Islands dollar,,
Q4614,item,南加州大学,南加州大学,,南加州大學,南加州大學,Оңтүстік Калифорния университеті,University of Southern California,美国加利福尼亚州的一所大学,位于美国加利福尼亚州洛杉矶的大学,,,,"private university in Los Angeles, California, United States","美国南加州大学, 南加利福尼亚大学, 南加大","USC, University of Southern CA",https://zh.wikipedia.org/wiki/南加州大学,https://zh-yue.wikipedia.org/wiki/南加州大學,https://kk.wikipedia.org/wiki/Оңтүстік Калифорния университеті,https://en.wikipedia.org/wiki/University of Southern California,,
Q4624,item,科隆方言,,,,,,Kölsch,,,,,,dialect of the Ripuarian Central German group of languages,,"Colognian dialect, Kölsch dialect, Colognian, ksh",https://zh.wikipedia.org/wiki/科隆方言,,,https://en.wikipedia.org/wiki/Colognian,,
Q4637,item,Category:菲律宾历史,,,,Category:菲律賓史,,Category:History of the Philippines,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:菲律宾历史,https://zh-yue.wikipedia.org/wiki/Category:菲律賓史,,https://en.wikipedia.org/wiki/Category:History of the Philippines,,
Q4652,item,阿倫伯爵夫人瑪麗,,,,,,Mary Stewart,,,,,,Scottish princess,"瑪麗·斯圖亞特, 瑪麗·史都華","Princess Mary Stewart of Scotland, Mary Stewart, Countess of Arran, Mary Stewart von Schottland",,,,"https://en.wikipedia.org/wiki/Mary Stewart, Countess of Arran",,
Q4665,item,,,,,,,Colombian Championship 1962,,,,,,Primera A category of football professional Colombian in 1962,,,,,,https://en.wikipedia.org/wiki/1962 Campeonato Profesional,,
Q4671,item,,,,,,,Matthew Kneale,,,,,,British writer,,,,,,https://en.wikipedia.org/wiki/Matthew Kneale,,
Q4696,item,,,,,,,Pilot,,,,,,episode of Arrested Development (S1 E1),,"Extended Pilot, Arrested Development pilot",,,,https://en.wikipedia.org/wiki/Pilot (Arrested Development),,
Q4700,item,阿希尔-克洛德·德彪西,,,克勞德·德布西,德布西,Ашиль Клод Дебюсси,Claude Debussy,法国现代主义时期作曲家,,,,,French classical composer (1862–1918),"克勞狄·德布西, 克洛德·德彪西, 德布西, 克劳狄·德布西, 克勞德·德布西, 克劳德·德彪西, 德彪西, 阿希爾-克洛德·德彪西","Debussy, Claude Achille Debussy, Achille Claude Debussy, C. Debussy, Claude-Achille Debussy, Achille-Claude, A. Cl. Debussy, Achille-Claude Debussy",https://zh.wikipedia.org/wiki/克洛德·德彪西,https://zh-yue.wikipedia.org/wiki/德布西,https://kk.wikipedia.org/wiki/Ашиль Клод Дебюсси,https://en.wikipedia.org/wiki/Claude Debussy,,
Q4705,item,麥克諾特彗星,,,,,,C/2006 P1,,,,,,comet,C/2006 P1,"Great Comet of 2007, 2006 P1, McNaught, C/2006 P1 McNaught, Comet McNaught",https://zh.wikipedia.org/wiki/麥克諾特彗星,,,https://en.wikipedia.org/wiki/Comet McNaught,,
Q4708,item,,,,,,,Colombian Championship 1967,,,,,,Primera A category of football professional Colombian in 1967,,1967 Campeonato Profesional,,,,https://en.wikipedia.org/wiki/1967 Campeonato Profesional,,
Q4720,item,,,,,,,Colombian Championship 1991,,,,,,Primera A category of football professional Colombian in 1991,,,,,,,,
Q4721,item,,,,,,,Colombian Championship 1993,,,,,,Primera A category of football professional Colombian in 1993,,,,,,,,
Q4723,item,,,,,,,Charles II de Croÿ,,,,,,"2nd Duke of Aarschot, 3rd Prince of Chimay and 3rd Count of Beaumont",,"Charles II de Croy, Charles I, Charles de Croy, Prince de Chimay",,,,https://en.wikipedia.org/wiki/Charles II de Croÿ,,
Q4740,item,,,,,,,Júnior César Moreira da Cunha,巴西的足球運動員,,巴西的足球运动员,,,football striker,,"Junior Cesar Moreira da Cunha, Junior Cesar Moreira Da Cunha",,,,"https://en.wikipedia.org/wiki/Juninho (footballer, born 5 April 1985)",,
Q4760,item,2012年美國職棒大聯盟球季,,,,,,2012 Major League Baseball season,,,,,,American baseball season,,,https://zh.wikipedia.org/wiki/2012年美國職棒大聯盟球季,,,https://en.wikipedia.org/wiki/2012 Major League Baseball season,,
Q4761,item,,,,,,,Ernst Mielck,,,,,,Finnish composer (1877-1899),,Ernst Leopold Christian Mielck,,,,https://en.wikipedia.org/wiki/Ernst Mielck,,
Q4762,item,,,,,,,Roy Budd,,,,,,British jazz musician and composer (1947-1993),,Roy Frederick Budd,,,,https://en.wikipedia.org/wiki/Roy Budd,,
Q4767,item,豪森登獎,,,,,,Hawthornden Prize,,,,,,British literary award,,,https://zh.wikipedia.org/wiki/豪森登獎,,,https://en.wikipedia.org/wiki/Hawthornden Prize,,
Q4769,item,,,,,,,Anthony Sweijs,,,,,,Dutch sports shooter (1852-1937),,"Sweijs, Anthony Ahasuerus Hendrik Sweijs",,,,https://en.wikipedia.org/wiki/Anthony Sweijs,,
Q4817,item,柱,,,,柱,Колонна,column,,,,,,structural element sustaining the weight of a building,"檐柱, 金柱, 瓜柱, 柱子, 脊瓜柱, 中柱, 山柱, 通柱","Y-column, Y-shaped column, structural column, column drum, architectural column, pillar, Column",https://zh.wikipedia.org/wiki/柱,https://zh-yue.wikipedia.org/wiki/柱,https://kk.wikipedia.org/wiki/Колонна,https://en.wikipedia.org/wiki/Column,,
Q4820,item,,,,,,,Template:New Wave (Contest),维基媒体模板,维基媒体模板,维基媒体模板,維基媒體模板,維基媒體模,Wikimedia template,,,,,,https://en.wikipedia.org/wiki/Template:New Wave (Contest),,улгі Уикимедиа
Q4824,item,叶菲莫夫斯基_(市级镇),,,,,,Yefimovsky,俄罗斯列宁格勒州的市级镇,,,,,"urban locality in Boksitogorsky District of Leningrad Oblast, Russia",,Efimovsky,https://zh.wikipedia.org/wiki/叶菲莫夫斯基 (市级镇),,,https://en.wikipedia.org/wiki/Yefimovsky (urban-type settlement),,
Q4829,item,,,,,,,Category:Struma basin,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,,,,https://en.wikipedia.org/wiki/Category:Struma basin,,
Q4834,item,Category:1888年出生,,,,Category:1888年出世,Санат:1888 жылы туғандар,Category:1888 births,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:1888年出生,https://zh-yue.wikipedia.org/wiki/Category:1888年出世,https://kk.wikipedia.org/wiki/Санат:1888 жылы туғандар,https://en.wikipedia.org/wiki/Category:1888 births,,
Q4835,item,,,,,,,Rafał Bigus,,,,,,Polish basketball player,,,,,,,,
Q4840,item,,,,,,,Spur Battery,,,,,,artillery battery in Gibraltar,,,,,,https://en.wikipedia.org/wiki/Spur Battery,,
Q4847,item,,,,,,,Colombian Championship 1973,,,,,,Colombian football championship,,,,,,,,
Q4851,item,,,,,,,Kúty railway station,,,,,,"railway station in Kúty, Slovakia",,Railway station Kuty,,,,,,
Q4865,item,,,,,,,Colombian Championship 1986,,,,,,Primera A category of football professional Colombian in 1986,,,,,,,,
Q4874,item,,,,,,,Template:Arrondissements of Paris (navigational box),维基媒体模板,维基媒体模板,维基媒体模板,維基媒體模板,template 維基百科,Wikimedia template,,,,,,,,улгі Уикимедиа
Q4876,item,,,,,,,Jan de Kreek,,,,,,Dutch footballer (1903-1988),,,,,,https://en.wikipedia.org/wiki/Jan de Kreek,,
Q4896,item,哈密顿公爵威廉·哈密顿,哈密顿公爵威廉·哈密顿,哈密顿公爵威廉·哈密顿,,,,"William Hamilton, 3rd Duke of Hamilton",,,,,,Duke of Hamilton in the Peerage of Scotland (1634-1694),"漢密爾頓公爵威廉·漢密爾頓, 威廉·道格拉斯","William Douglas Duke of Hamilton, William Douglas-Hamilton, William Douglas, Lord William Douglas, William Hamilton, 3rd Duke of Hamilton, William Douglas-Hamilton, Duke of Hamilton",,,,"https://en.wikipedia.org/wiki/William Hamilton, Duke of Hamilton",,
Q4911,item,小行星6427,,,,,,(6427) 1995 FY,小行星,小行星,小行星,,小行星,main-belt minor planet,,1995 FY,https://zh.wikipedia.org/wiki/小行星6427,,,https://en.wikipedia.org/wiki/(6427) 1995 FY,,астероид
Q4926,item,,,,,,,Birger Kildal,,,,,,Norwegian politician (1849-1913),,,,,,https://en.wikipedia.org/wiki/Birger Kildal,,
Q4929,item,Category:流行音樂,,,,,,Category:Popular music,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:流行音樂,,,https://en.wikipedia.org/wiki/Category:Popular music,,
Q4930,item,电子健康,电子健康,,,,,e-health,,,,,,healthcare practice supported by electronic processes,"電子化衛生保健, 電子化醫療衛生, 電子醫療, 電子醫療衛生, 電子化醫療保健","E-health, Online Health, eHealth, electronic health",,,,https://en.wikipedia.org/wiki/EHealth,,
Q4937,item,马塔奇,,,,,,Matachí,,,,,,"town in Chihuahua, Mexico",,Matachi,,,,https://en.wikipedia.org/wiki/Matachí,,
Q4940,item,,,,,,,Macedonian mafia,,,,,,body of illegal gangs and criminal organisations operating in the Republic of Macedonia,,,,,,https://en.wikipedia.org/wiki/Macedonian mafia,,
Q4949,item,Category:紐西蘭地理,,,,Category:紐西蘭地理,Санат:Жаңа Зеландия географиясы,Category:Geography of New Zealand,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:紐西蘭地理,https://zh-yue.wikipedia.org/wiki/Category:紐西蘭地理,https://kk.wikipedia.org/wiki/Санат:Жаңа Зеландия географиясы,https://en.wikipedia.org/wiki/Category:Geography of New Zealand,,
Q4950,item,Category:新西兰岛屿,,,,,Санат:Жаңа Зеландия аралдары,Category:Islands of New Zealand,维基媒体项目分类,,,,維基媒體分類,Wikimedia category,,,https://zh.wikipedia.org/wiki/Category:新西兰岛屿,,https://kk.wikipedia.org/wiki/Санат:Жаңа Зеландия аралдары,https://en.wikipedia.org/wiki/Category:Islands of New Zealand,,
